model_id,model_type,dataset_type,station,file_path,base_path,test_rmse,model_size_mb
lstm_separate_新港_C0M790_combined_windows,lstm,separate,新港_C0M790_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_新港_C0M790_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_新港_C0M790_combined_windows,3.35755097608157,0.07
lstm_separate_新港_C0M790_combined_windows,lstm,separate,新港_C0M790_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_新港_C0M790_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_新港_C0M790_combined_windows,,0.9
lstm_separate_新營_C0X250_combined_windows,lstm,separate,新營_C0X250_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_新營_C0X250_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_新營_C0X250_combined_windows,2.73498484025919,0.07
lstm_separate_新營_C0X250_combined_windows,lstm,separate,新營_C0X250_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_新營_C0X250_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_新營_C0X250_combined_windows,,0.9
lstm_separate_楠梓_C0V770_combined_windows,lstm,separate,楠梓_C0V770_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_楠梓_C0V770_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_楠梓_C0V770_combined_windows,2.95314279814551,0.07
lstm_separate_楠梓_C0V770_combined_windows,lstm,separate,楠梓_C0V770_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_楠梓_C0V770_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_楠梓_C0V770_combined_windows,,0.9
lstm_separate_萬里_C0A940_combined_windows,lstm,separate,萬里_C0A940_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_萬里_C0A940_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_萬里_C0A940_combined_windows,2.89846442658754,0.07
lstm_separate_萬里_C0A940_combined_windows,lstm,separate,萬里_C0A940_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_萬里_C0A940_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_萬里_C0A940_combined_windows,,0.9
lstm_separate_萬華_466920_combined_windows,lstm,separate,萬華_466920_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_萬華_466920_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_萬華_466920_combined_windows,3.22177727618326,0.07
lstm_separate_萬華_466920_combined_windows,lstm,separate,萬華_466920_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_萬華_466920_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_萬華_466920_combined_windows,,0.9
lstm_separate_嘉義_C0M730_combined_windows,lstm,separate,嘉義_C0M730_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_嘉義_C0M730_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_嘉義_C0M730_combined_windows,2.70664023268688,0.07
lstm_separate_嘉義_C0M730_combined_windows,lstm,separate,嘉義_C0M730_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_嘉義_C0M730_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_嘉義_C0M730_combined_windows,,0.9
lstm_separate_彰化_C0G910_combined_windows,lstm,separate,彰化_C0G910_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_彰化_C0G910_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_彰化_C0G910_combined_windows,2.59124813251156,0.07
lstm_separate_彰化_C0G910_combined_windows,lstm,separate,彰化_C0G910_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_彰化_C0G910_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_彰化_C0G910_combined_windows,,0.9
lstm_separate_臺西_C0K530_combined_windows,lstm,separate,臺西_C0K530_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_臺西_C0K530_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_臺西_C0K530_combined_windows,3.71224826619462,0.07
lstm_separate_臺西_C0K530_combined_windows,lstm,separate,臺西_C0K530_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_臺西_C0K530_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_臺西_C0K530_combined_windows,,0.9
lstm_separate_臺東_C0SA10_combined_windows,lstm,separate,臺東_C0SA10_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_臺東_C0SA10_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_臺東_C0SA10_combined_windows,2.26934509852963,0.07
lstm_separate_臺東_C0SA10_combined_windows,lstm,separate,臺東_C0SA10_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_臺東_C0SA10_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_臺東_C0SA10_combined_windows,,0.9
lstm_separate_臺南_467410_combined_windows,lstm,separate,臺南_467410_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_臺南_467410_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_臺南_467410_combined_windows,2.71688489321563,0.07
lstm_separate_臺南_467410_combined_windows,lstm,separate,臺南_467410_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_臺南_467410_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_臺南_467410_combined_windows,,0.9
lstm_separate_潮州_C0R220_combined_windows,lstm,separate,潮州_C0R220_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_潮州_C0R220_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_潮州_C0R220_combined_windows,3.36192808993343,0.07
lstm_separate_潮州_C0R220_combined_windows,lstm,separate,潮州_C0R220_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_潮州_C0R220_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_潮州_C0R220_combined_windows,,0.9
lstm_separate_線西_C0G890_combined_windows,lstm,separate,線西_C0G890_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_線西_C0G890_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_線西_C0G890_combined_windows,2.75897510192022,0.07
lstm_separate_線西_C0G890_combined_windows,lstm,separate,線西_C0G890_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_線西_C0G890_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_線西_C0G890_combined_windows,,0.9
lstm_separate_橋頭_C0V760_combined_windows,lstm,separate,橋頭_C0V760_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_橋頭_C0V760_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_橋頭_C0V760_combined_windows,3.14319422586218,0.07
lstm_separate_橋頭_C0V760_combined_windows,lstm,separate,橋頭_C0V760_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_橋頭_C0V760_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_橋頭_C0V760_combined_windows,,0.9
lstm_separate_頭份_C0E420_combined_windows,lstm,separate,頭份_C0E420_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_頭份_C0E420_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_頭份_C0E420_combined_windows,2.28715688130512,0.07
lstm_separate_頭份_C0E420_combined_windows,lstm,separate,頭份_C0E420_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_頭份_C0E420_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_頭份_C0E420_combined_windows,,0.9
lstm_separate_龍潭_C0C670_combined_windows,lstm,separate,龍潭_C0C670_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_龍潭_C0C670_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_龍潭_C0C670_combined_windows,2.70579418225461,0.07
lstm_separate_龍潭_C0C670_combined_windows,lstm,separate,龍潭_C0C670_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_龍潭_C0C670_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_龍潭_C0C670_combined_windows,,0.9
lstm_separate_豐原_C0F9M0_combined_windows,lstm,separate,豐原_C0F9M0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_豐原_C0F9M0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_豐原_C0F9M0_combined_windows,2.36476211126145,0.07
lstm_separate_豐原_C0F9M0_combined_windows,lstm,separate,豐原_C0F9M0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_豐原_C0F9M0_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_豐原_C0F9M0_combined_windows,,0.9
lstm_separate_觀音_467050_combined_windows,lstm,separate,觀音_467050_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_觀音_467050_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_觀音_467050_combined_windows,3.06298889084596,0.07
lstm_separate_觀音_467050_combined_windows,lstm,separate,觀音_467050_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_觀音_467050_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_觀音_467050_combined_windows,,0.9
